Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
156710,0.202402312,1.176270225,0.346379124,2.882137799,1.407133333,-0.504354582,1.43853746,-0.395603479,-1.555141624,1.081513989,-1.514204736,-0.973764043,-0.709928479,0.141331684,-1.470314152,0.418268346,-0.828192504,-0.302239423,-1.762350024,-0.206238791,0.242560469,0.841230121,-0.370156597,-0.02601238,0.491954232,0.234576263,-0.279788418,-0.331933388,7.59,1
157028,-0.397448514,-0.106954205,0.724452988,-2.333869315,0.558527038,-0.63261737,0.240103121,-0.073371365,-1.047242409,-0.214692525,-1.325332361,-0.939579512,0.123590297,-0.403457059,-0.744600864,1.151875035,-0.148030587,-1.272938326,0.121927032,0.079805565,0.258996318,0.595708623,-0.230831955,0.495658773,0.0650832,-0.289636089,0.088810489,0.142799255,4.95,0
157088,2.055434369,-1.185653633,-0.982065191,-1.40048229,-1.118635301,-0.889936292,-0.690847739,-0.119778203,0.102356002,0.60549213,0.722773994,0.485369519,-0.586823829,0.342855846,-0.18796172,-1.61360751,-0.092013648,1.474895828,-0.218818413,-0.560346581,-0.217773858,-0.096214627,0.200724878,0.032203621,-0.337852307,0.684404732,-0.054067524,-0.064420779,47.5,0
157207,1.170756215,2.501038208,-4.986159233,5.374160058,0.997798392,-1.259004478,-1.237688814,0.358425625,-2.612488504,-3.064729531,3.480601703,-3.735152954,-0.594777602,-8.229951992,-1.476094036,-0.408470613,-1.481283472,0.347626692,-1.164414371,0.227618255,0.123145443,-0.71320111,-0.080867913,-0.964310261,0.338567588,0.068629852,0.481587901,0.268225854,4.97,1
157284,-0.242244999,4.147185548,-5.672349096,6.493740596,1.591168156,-1.602522595,-0.95046284,0.72290291,-4.128505253,-3.963224472,4.469467312,-4.655071325,-0.441775589,-10.14981292,0.612797714,-0.288725034,1.404507075,2.132081379,0.707199946,0.562029861,0.249022571,-0.480286306,-0.286080217,-1.153574756,-0.035571128,0.55962821,0.409446483,0.221048105,0.77,1
157680,-0.365258779,1.097281999,-0.372540084,-1.06162026,0.797928615,-0.200416514,0.868955043,0.057370522,0.238613491,0.385692614,-0.251298058,0.162960458,-0.489465179,0.22256262,-0.92795987,0.408291156,-1.036821769,0.141706729,0.555428695,0.220457609,-0.349027763,-0.75042624,-0.047000145,-1.128986253,-0.292612186,0.199217964,0.454366054,0.193341299,11.99,0
157696,-1.293662891,0.58714413,-1.350423687,0.648442941,1.896180718,-1.081983677,1.631328948,-0.346551603,-0.144794188,-0.393435751,-0.791160943,-0.358248355,-0.315744544,-1.288629791,-0.746758717,-0.26220061,0.764263179,0.208719689,-0.547925954,-0.124505504,-0.016621414,0.540370065,0.357230254,0.540021237,-0.25432266,-0.741160902,-0.235631909,-0.022329967,63.63,0
158036,-0.848132113,-1.377416915,-0.483287888,-2.867755722,0.16081018,-1.353551203,0.95514712,-0.330439502,-2.450350252,0.644300883,-2.184642911,-3.115015153,-2.562192918,0.639089315,-0.469331326,-0.461257391,0.232887106,0.398929583,-0.486526548,0.006839287,0.077655597,-0.095093195,0.13424918,-0.756083218,0.596374994,-0.017663795,-0.067105552,0.107939418,212,0
158128,-1.307771656,0.771583497,1.9945751,-1.681521393,-0.068728707,-0.371133019,0.755296538,-0.131723924,0.544821676,-1.283582047,-0.976273259,0.610455773,0.972489385,-0.736238832,-0.492102318,0.358424307,-0.934563881,-0.05372613,-1.383966665,-0.239901928,0.278581753,0.851271506,-0.535043158,0.061185274,0.832057566,0.089117355,-0.372818159,0.058840108,37.91,0
158638,-5.976119323,-7.196979631,-5.388315911,5.104798647,4.676532867,-5.56687006,-4.291180422,0.87653056,-1.075478087,-3.272569174,1.168215943,-2.134731971,1.12831322,-4.56600986,-0.126950407,-2.826985512,-2.865749701,-0.912934238,0.421144083,3.136338132,1.459369058,-0.136261687,0.848177174,-0.26991638,-1.095059604,-0.710905242,0.565846302,-1.034107187,296,1
158824,-0.065801014,0.885304609,-2.509768447,-0.466375208,0.916925124,-1.167378729,1.829536821,-0.055509795,-0.540261683,-0.296856204,-1.796549671,-0.785113114,-1.339761973,1.307449006,-0.796555565,-0.533619795,-0.222000787,-0.138024577,-0.17481255,-0.01255052,0.546319924,1.444525845,0.291425757,0.519693885,-1.069554266,0.372651651,0.320529782,0.331719771,137.6,0
159039,2.112941399,-1.223285424,-2.050281647,-3.189165427,0.23664111,0.623387075,-0.672538162,0.203506867,0.682099632,-0.326071621,1.3190298,1.196886923,0.117511071,0.672014263,1.649325851,-3.170090128,0.502615376,0.771149001,-0.612957119,-0.678261436,0.029836303,0.86825174,0.079551716,-0.720456791,0.12600333,-0.529737131,0.095862508,-0.071332014,5.45,0
159111,-1.179649466,-0.504118615,1.484059223,-0.508428191,0.549945937,-0.94519508,0.17615316,0.056980964,0.503171991,-1.078267622,-1.217643864,-0.173404109,-0.249341731,0.026801156,0.74922931,0.187928537,-0.765226434,0.680783859,-0.386631655,0.275737958,0.400469918,0.819796209,0.023626715,-0.129636642,0.153065796,-0.556284161,0.107515298,0.166935304,95,0
159367,-0.603920288,0.330018815,1.750915615,-2.604552664,-0.473439549,-0.58533399,0.566258587,-0.381646088,1.797717029,-1.679266086,-0.749181305,0.48369925,0.358826239,-0.526165147,1.551402803,-1.295067301,-0.072001047,0.686118117,1.781320816,0.107664021,0.250689666,1.142751149,-0.660411858,-0.030750878,0.793502632,-0.438035556,-0.281374182,-0.165678406,25.95,0
159755,-0.964378211,1.29993916,-0.132755342,-0.514002917,0.587718018,-1.704618274,1.210877844,-0.386332039,0.184476246,-0.520651746,-0.157304987,-0.153108726,-0.16418114,-0.97010259,0.436566346,0.026511445,0.402932118,0.477023335,-0.797001252,0.013919417,0.258347686,0.999931722,-0.301076654,0.397807724,-0.070031633,-0.220976344,0.26510298,0.395003114,32.5,0
159844,-0.408110817,3.132944498,-3.098029764,5.803892615,0.890608919,-0.501474323,-0.440054283,0.591828269,-3.267693259,-2.223070328,0.757063214,-3.501803779,0.246742224,-6.06562188,0.339583134,-1.005723154,0.334315624,0.421261362,1.247142631,0.499567913,0.098482322,-0.538374705,-0.217988987,-1.042656617,0.314388821,0.543243576,0.233851015,0.119603461,45.51,1
160034,-2.349339964,1.512604015,-2.647497196,1.753792472,0.40632795,-2.188494005,-0.686934748,-0.547984409,-0.099528113,-1.672345978,2.172976101,-3.103476671,0.217560545,-6.034402576,0.164400706,-2.383826034,-4.166478775,-1.772396947,-0.526280794,-0.093421475,-0.088519421,-0.595178282,0.25814813,0.061901133,-0.354180194,-1.152671066,-0.736072755,0.733702732,4.9,1
160063,-0.221659554,0.296188036,0.284816118,-0.961805714,0.823490728,-0.086190552,0.794835628,0.038748866,0.208418521,-0.832364868,-1.916172408,-0.636406597,-0.618540856,0.039265031,-0.336843589,0.593635228,-0.987520991,0.055020157,-0.58248585,-0.069440709,-0.000418125,-0.155922224,-0.00502288,0.013740176,-0.101881472,0.095887007,-0.023531783,0.042619574,59.95,0
160207,1.854298912,-0.223591411,-0.328608001,1.168203808,-0.312711618,-0.00928195,-0.429212936,0.011191588,0.456103681,0.334069196,0.71810848,1.560265231,1.46562794,-0.082875233,-0.046183899,0.690647283,-1.233020799,0.784904383,-0.375790214,-0.052193124,0.297612672,0.949607831,0.031121031,-0.311804701,-0.046255477,-0.570607159,0.053459179,-0.032590629,50,0
160243,-2.783865487,1.596823576,-2.084843989,2.512985584,-1.446748566,-0.828495614,-0.732262192,-0.20332886,-0.347045718,-2.16206139,1.966123457,-3.127455945,0.506574101,-5.926131041,0.931090796,-2.499307194,-3.712751867,-1.142133437,0.626240856,-0.51500092,0.20356342,0.293267882,0.199568288,0.146867632,0.163601885,-0.624084666,-1.333099759,0.428633994,156,1
160243,2.007914298,-0.196047567,-1.239759321,0.452968174,-0.095392359,-1.107569859,0.241473306,-0.328019293,0.628375644,0.050508194,-1.005051721,0.263363274,-0.233674666,0.294201728,-0.181137606,-0.203203566,-0.224653861,-0.808343519,0.25299855,-0.174432872,-0.242142055,-0.60891011,0.239512279,-0.100986544,-0.195246959,0.280673436,-0.081371067,-0.059533952,36.1,0
160537,0.567539267,3.309385277,-6.631268489,6.394573696,-0.054172326,-2.396535281,-2.792488873,0.514811021,-3.541780257,-5.334753871,3.618737213,-7.101488298,-0.442125292,-11.08161684,-0.813721639,-3.302898611,-5.848902611,-1.850635464,-1.018638595,0.555411781,0.614220932,-0.365047253,-0.180408542,-0.523271429,0.645054313,0.246465838,0.902675055,0.4735715,4.69,1
160665,-0.417339782,4.700055274,-7.521766828,7.671884451,0.260821238,-2.64669254,-2.854432162,0.958783103,-4.588535893,-6.120715087,4.548494584,-7.836252798,-0.242674771,-13.20250534,1.092441599,-3.040862552,-3.008958001,-0.159966954,0.788086296,0.832034789,0.622200356,-0.437708334,-0.09035829,-0.742802158,-0.312360714,0.502574976,0.821390287,0.372378817,0.77,1
160791,2.132386021,0.70560782,-3.530758736,0.514779311,1.527174698,-1.716268269,1.13279093,-0.574214355,0.128903891,-1.000805052,-0.191190537,-0.32379419,-0.572455951,-1.422063853,0.314684199,-0.387162054,1.734741604,0.610975988,-0.221267208,-0.211167179,0.163739122,0.70391044,-0.245076157,0.460049174,0.920280993,-0.216585742,-0.026218564,-0.025001296,1,1
160870,-0.644277679,5.002352426,-8.25273876,7.756914712,-0.216267318,-2.751496118,-3.358857315,1.406268091,-4.403851717,-5.945633973,4.475904673,-7.607261464,-0.16072312,-13.01074937,1.094381819,-2.864039118,-2.871341529,-0.18061356,0.64770888,0.816557859,0.58772752,-0.605759173,0.033745546,-0.756169511,-0.008171625,0.532772006,0.663969505,0.192066835,0.77,1
160874,1.942591939,-0.602799038,-0.503452697,0.405039641,-0.610297897,-0.112371623,-0.698184516,0.08539103,1.346041115,0.011915995,-1.150695273,-0.136573405,-0.672606412,-0.07569527,0.501532924,0.295812425,-0.403237933,0.073367361,-0.310878221,-0.164141987,0.198890344,0.669292188,0.152978235,0.716721508,-0.249652533,0.585621064,-0.035344824,-0.03981041,37.92,0
160895,-0.848290217,2.719882116,-6.199070197,3.044437186,-3.301909553,-1.992116836,-3.734901766,1.520078973,-2.548788173,-4.533515403,2.288021747,-5.26720467,0.39479995,-4.287995777,1.315279467,-6.469186891,-8.713920051,-3.705069743,3.531002898,0.319576271,1.125229259,0.805257865,0.199119186,0.035206201,0.012158763,0.601657823,0.137467682,-0.171396981,127.14,1
161154,-3.387601029,3.977880741,-6.978585065,1.657765845,-1.100499733,-3.599486973,-3.68665071,1.942252225,-3.065089267,-7.509557474,2.989626407,-5.993632424,-0.164740078,-8.388442969,0.042128998,-4.137500501,-6.103903073,-1.972927803,0.434072537,-0.00430059,1.043587159,0.262188674,-0.479223921,-0.3266382,-0.15693859,0.113806571,0.35412426,0.287592125,0.38,1
161538,-0.237528287,0.801178508,0.670123808,-0.194238206,0.917358534,-0.378874833,1.161607868,-0.267357483,0.510211791,-1.45072066,-0.613854896,0.756129533,0.461313688,-1.958140196,-1.867568909,-0.934291145,1.151908113,-0.561863351,0.207372346,0.009716253,-0.323558419,-0.410296971,-0.060342729,1.004187587,-0.317998885,-0.653010512,0.038720265,-0.005750797,15.62,0
161841,1.831521393,-2.165138113,0.116850607,-1.881250246,-2.198257541,0.291030502,-1.844515419,0.356251087,2.117809064,-0.213811649,-0.167861372,0.744556565,-0.812121754,-0.594948736,-0.443450012,-1.741036264,-0.025587355,2.360686077,0.306298887,-0.426122779,-0.104145354,0.345045226,0.084087622,-0.391993449,-0.42961304,-0.102364393,0.087176924,-0.021727414,123.97,0
162018,-0.270373519,0.754405796,0.537282143,-0.76606876,0.693714476,-0.889074659,1.107967526,-0.31548943,-0.093817806,0.080751395,0.81992184,0.526595962,-0.535179324,0.20386277,-1.087808574,-0.059802949,-0.71482678,-0.233511827,0.244359466,-0.011134344,-0.185536032,-0.259481874,0.048996521,0.068209269,-1.032758374,0.010894542,0.106342581,0.034748849,4.49,0
162176,-0.439556579,1.347954385,-0.583958616,-0.346110015,1.257241065,-0.878809644,1.048047118,-0.228197604,-0.186357027,-1.708329161,0.011805448,0.082810277,1.021789831,-3.228682877,0.035437249,1.115882901,1.621399498,0.494382295,-0.373352058,-0.035640681,-0.495563287,-1.422536055,0.259321386,0.396541787,-1.301124554,-0.26729763,-0.041652346,0.323903878,37.06,0
162229,-0.099889089,1.0713144,-0.23088757,-0.893717224,0.923973985,-0.527445647,1.030455188,-0.17008454,0.111534664,-0.122164802,-1.715422475,0.172430522,0.885840334,-0.158979083,-0.388932423,0.156375165,-0.835142137,-0.510952806,0.273284958,0.163463533,-0.352082998,-0.726820198,-0.055327112,-0.995540591,-0.275340857,0.205206181,0.357581837,0.147083972,2.69,0
162380,1.914292128,-0.330209668,-1.823027666,0.311746034,0.337543711,-0.670660841,0.400449748,-0.206338435,0.200311457,0.257674542,0.711597068,0.646680117,-0.861863401,0.747816077,-1.022370276,-0.314388303,-0.292102448,-0.229853851,0.468269067,-0.095122149,0.048782216,0.084139645,0.049789753,0.809582512,0.113364089,0.499487274,-0.123500245,-0.068454207,76.98,0
162476,-0.597001204,0.591252856,1.504575105,-0.264029904,0.437266264,0.242717883,0.404872072,0.406676989,0.017380657,-0.62869718,0.227010568,-0.39281618,-2.238973412,0.505927911,-0.706468794,0.768064104,-1.01794297,0.570853521,-0.827730407,-0.297835614,-0.100701174,-0.496510057,0.05148634,0.560366421,-0.443230707,-1.136817289,0.148481604,0.161133547,14.89,0
163181,-5.238807736,0.623013014,-5.784506592,1.678889307,-0.364431872,-0.477294698,-4.276131504,-0.695172912,-2.971644386,-5.529131231,1.779504503,-4.836159014,-1.208991875,-2.901189811,0.281878306,-5.53954432,-7.290960213,-4.897766036,-0.308608992,-0.203269802,-0.326139919,1.509238687,-0.215966267,-0.245726907,0.893041277,0.865758089,0.854657017,-0.964482422,39.98,1
163267,2.063717755,-0.01864718,-1.051740238,0.414016701,-0.112481663,-1.210108072,0.210256127,-0.357596003,0.481761909,0.062212207,-0.666409082,0.649690985,0.453740296,0.197851744,-0.003702082,-0.126279254,-0.307222544,-0.920753022,0.140412168,-0.201463622,-0.284729279,-0.664914981,0.337417168,0.056980356,-0.285997664,0.19416754,-0.067991603,-0.059163489,0.89,0
163405,-2.438391523,2.824992113,-2.697722123,-0.914338191,-0.01973809,-0.073483317,-0.803279611,1.005181104,-0.2715418,-0.302986456,0.04861854,1.704030739,1.473014076,-0.086517602,-1.066695578,1.068179063,0.516815551,0.402617069,0.123809502,0.011947672,0.479587295,-1.149614347,0.315170465,-0.30710841,-0.007307045,0.178382031,0.211198343,0.028052184,9.99,0
163428,-0.233275462,1.338475593,0.893942963,2.714660221,1.160024396,-0.340926809,1.0390137,-0.058151565,-1.838738227,0.785733566,-1.37964103,-1.026581515,-0.603703684,0.39273709,-0.593743334,0.933141626,-0.953560418,-0.099520975,-1.986726528,-0.238438773,0.259926241,0.606271924,-0.319510566,-0.114773463,0.364418441,0.147834921,-0.052870105,-0.027116268,0,0
163866,-1.393988935,0.66280155,1.545748764,4.497193842,0.765387486,1.595694209,1.788442688,-0.815596498,-1.196979354,2.476305721,0.014880551,-0.688647395,-0.767199366,-0.681821616,-1.363591173,-0.945800146,0.097974128,0.310791502,2.334362153,-0.390314928,-0.240188245,0.69995373,-0.39713917,-0.329777686,0.725407689,0.665075168,-0.763481991,-0.676761735,167,0
163987,1.861544355,0.567461072,-0.740059751,3.761540854,0.415856974,-0.450300487,0.414312298,-0.286149677,-1.246084809,1.496475476,-0.933146791,0.148327804,1.035800689,0.201676686,-0.385803932,0.899962939,-0.989795961,-0.295714341,-1.789709826,-0.138733429,0.281079764,0.773607111,0.012917985,0.065325618,0.127344692,0.128554415,-0.044552612,-0.041038149,48.21,0
164230,1.842330392,-0.625414845,-0.86833976,0.140551159,-0.127354434,0.07148424,-0.26979032,-0.076948153,0.853446364,-0.096832289,-1.188537129,0.822416458,1.561559412,-0.341165315,0.482254668,0.595329032,-0.843829854,-0.377317669,0.193053983,0.178114122,-0.229845937,-0.792883017,0.275340536,0.112189229,-0.534723739,0.222928589,-0.058596021,-0.020696731,123.38,0
164281,0.140222441,0.95456206,-1.151220487,-0.531530504,0.532075447,-0.640653501,0.462763867,0.369239565,-0.546048559,-0.935287075,1.113922273,0.713100736,0.281322595,-0.511095456,-0.395193471,0.863352346,0.151018091,0.799162927,-0.555981697,-0.184253039,0.290631494,0.677484133,0.167540592,0.647091678,-0.756223251,0.349455288,-0.120084432,-0.031839697,33.59,0
164333,-0.17985775,1.023170869,0.184446952,-0.648418691,0.365391111,-1.062977281,0.966717775,-0.154697145,0.186910472,-0.10255372,-0.901860106,0.01673845,-0.276736803,0.103583386,-0.310708737,-0.160113932,-0.344774141,-0.819626156,-0.183987895,0.061032306,-0.288820417,-0.592392855,0.085609,-0.031639393,-0.46361786,0.148956971,0.355150815,0.155561177,1.78,0
164600,2.109847181,0.159886348,-2.422112039,-0.096244563,1.302585388,-0.35038944,0.689522013,-0.333840225,-0.208018475,0.165247544,0.518107399,1.358080316,1.311038958,0.674013194,-0.289301019,-0.228531709,-0.935306241,0.0915911,0.5496398,-0.088996057,0.12533959,0.478237313,-0.112824957,-0.14419249,0.553537736,-0.165807503,-0.054978647,-0.078091893,14.9,0
164884,-0.603012775,1.858983543,-1.08622513,3.001714311,2.603680183,0.017623485,2.034570418,-0.176023819,-2.328346192,-0.743466606,-1.091632667,-0.87366978,0.879540268,-3.100224308,-1.531939897,1.499969515,1.451069522,0.916263192,-1.613588572,0.265068692,-0.062546389,-0.359750469,-0.109761719,-0.237764132,0.235240161,-0.034331715,0.090864385,0.238299942,112.7,0
165066,1.869882104,-0.627198656,-0.308211141,0.575137557,-0.902567956,-0.529500578,-0.596198575,-0.019234515,1.564119268,-0.174405963,-1.056275924,0.166990621,-0.492901535,-0.06595678,0.594490853,0.037793705,-0.404982632,0.249820397,-0.346704494,-0.165689422,0.278383793,0.936342544,0.05257895,0.00756624,-0.10122483,-0.154432255,0.031442627,-0.030534768,59.85,0
165132,-7.503926237,-0.36062801,-3.830952283,2.486102856,2.497366775,1.332436943,-6.783963787,-15.41538492,0.465511605,-0.394381262,1.054107212,0.974058516,-1.453668019,-1.425619905,0.577661575,0.836807763,2.844949618,1.613509558,2.548312655,-0.475126443,-6.389131866,2.249964393,1.670508267,0.140450002,0.162147414,1.207730909,1.268958468,0.097538236,12.31,1
165183,1.956773218,0.013081836,-1.787567515,1.213980653,0.571248164,-0.607061323,0.511857379,-0.204525493,0.099464404,0.439831655,0.219659402,0.413725148,-1.15418178,0.888503623,-1.089583031,-0.381464441,-0.471177542,0.07905841,0.212849945,-0.274794962,0.082980707,0.32568491,-0.078756205,-0.483164094,0.440648909,-0.482354819,-0.030278495,-0.073051907,37.81,0
165526,2.052944971,-1.611099399,0.559594257,-0.012111622,-1.94221628,0.859252255,-2.084551235,0.445839623,1.7987382,0.506480893,-2.895269178,-0.478692974,-1.005115156,-1.262795873,-1.451719234,-1.374869595,0.17081911,1.649828898,-0.23513487,-0.684671407,-0.356927993,-0.044684642,0.182340484,-0.702318073,-0.449063292,0.790346416,0.05830845,-0.041957501,10,0
165553,2.049039122,-0.045215572,-2.115639959,0.030773762,0.606330384,-1.120422927,0.653018653,-0.416918929,-0.221941091,0.364563069,0.655791154,0.720637311,0.002058026,0.892903427,-0.388142241,-0.005055004,-0.715187375,-0.060526386,0.457651225,-0.122316113,0.115611484,0.330443306,-0.06050039,-0.4207994,0.234366284,0.735320427,-0.135013699,-0.091039884,39.15,0
165584,2.06212437,-0.233755539,-0.748311715,0.047901144,-0.033709989,0.019419085,-0.475585015,0.005188391,1.274448665,-0.248937509,-1.307488249,0.528637063,0.828390163,-0.103773928,1.099124103,0.439414,-0.987160156,0.219723103,0.143567021,-0.154039568,-0.166977005,-0.347061336,0.289926803,-0.012499601,-0.22834195,-0.915823515,0.057325534,-0.02620308,1,0
